image_path,class,file_name
data\raw\Late_blight\805f68c3-b0a9-4072-8ef6-4c48d804e888___RS_LB 5159.JPG,Late_blight,805f68c3-b0a9-4072-8ef6-4c48d804e888___RS_LB 5159.JPG
data\raw\Pest\IMG_0182.JPG,Pest,IMG_0182.JPG
data\raw\Phytopthora\IMG_0358.JPG,Phytopthora,IMG_0358.JPG
data\raw\Bacteria\20230816_135234.jpg,Bacteria,20230816_135234.jpg
data\raw\Late_blight\d38d9e28-89a0-4650-8a2d-dc5e6744b3b9___RS_LB 5204.JPG,Late_blight,d38d9e28-89a0-4650-8a2d-dc5e6744b3b9___RS_LB 5204.JPG
data\raw\Early_blight\af3bb3a3-e022-45f3-b209-6b3b53f13a47___RS_Early.B 7333.JPG,Early_blight,af3bb3a3-e022-45f3-b209-6b3b53f13a47___RS_Early.B 7333.JPG
data\raw\Bacteria\IMG_1009.JPG,Bacteria,IMG_1009.JPG
data\raw\Phytopthora\20230802_125005.jpg,Phytopthora,20230802_125005.jpg
data\raw\Late_blight\ced49a2c-c7b3-4c10-9475-2b004afebff1___RS_LB 4436.JPG,Late_blight,ced49a2c-c7b3-4c10-9475-2b004afebff1___RS_LB 4436.JPG
data\raw\Pest\1692333632280.jpg,Pest,1692333632280.jpg
data\raw\Healthy\20230922_155829.jpg,Healthy,20230922_155829.jpg
data\raw\Early_blight\93c6b48d-cde9-4e8b-bbfb-1a9c06234419___RS_Early.B 7000.JPG,Early_blight,93c6b48d-cde9-4e8b-bbfb-1a9c06234419___RS_Early.B 7000.JPG
data\raw\Early_blight\7456db33-766c-4a68-b924-ddf69d579981___RS_Early.B 6723.JPG,Early_blight,7456db33-766c-4a68-b924-ddf69d579981___RS_Early.B 6723.JPG
data\raw\Early_blight\65f6e2f1-300b-42f0-bcc8-467753411947___RS_Early.B 7591.JPG,Early_blight,65f6e2f1-300b-42f0-bcc8-467753411947___RS_Early.B 7591.JPG
data\raw\Pest\20230816_142946.jpg,Pest,20230816_142946.jpg
data\raw\Bacteria\20230816_140002.jpg,Bacteria,20230816_140002.jpg
data\raw\Late_blight\625cf166-4cb5-4e6f-ac94-1193698388f2___RS_LB 5427.JPG,Late_blight,625cf166-4cb5-4e6f-ac94-1193698388f2___RS_LB 5427.JPG
data\raw\Early_blight\28f275f9-4dd9-479a-a005-ed442362840a___RS_Early.B 6790.JPG,Early_blight,28f275f9-4dd9-479a-a005-ed442362840a___RS_Early.B 6790.JPG
data\raw\Fungi\IMG_0266 (1).JPG,Fungi,IMG_0266 (1).JPG
data\raw\Virus\20230815_120345.jpg,Virus,20230815_120345.jpg
data\raw\Pest\IMG_0213 (1).JPG,Pest,IMG_0213 (1).JPG
data\raw\Late_blight\56aa566a-41be-4109-91bc-0cc99c385b7f___RS_LB 3843.JPG,Late_blight,56aa566a-41be-4109-91bc-0cc99c385b7f___RS_LB 3843.JPG
data\raw\Early_blight\e016d105-f5cd-4082-a8c9-1913ea3fcfbb___RS_Early.B 7800.JPG,Early_blight,e016d105-f5cd-4082-a8c9-1913ea3fcfbb___RS_Early.B 7800.JPG
data\raw\Early_blight\a6dbc59a-ca8a-40e0-a896-3e2270d771bb___RS_Early.B 7195.JPG,Early_blight,a6dbc59a-ca8a-40e0-a896-3e2270d771bb___RS_Early.B 7195.JPG
data\raw\Fungi\IMG_20230816_121122.jpg,Fungi,IMG_20230816_121122.jpg
data\raw\Phytopthora\20230802_124453444.jpg,Phytopthora,20230802_124453444.jpg
data\raw\Early_blight\9846eead-9fc1-4c35-8b63-1adfbdf0b118___RS_Early.B 8325.JPG,Early_blight,9846eead-9fc1-4c35-8b63-1adfbdf0b118___RS_Early.B 8325.JPG
data\raw\Virus\20230815_121336.jpg,Virus,20230815_121336.jpg
data\raw\Virus\IMG_0451.JPG,Virus,IMG_0451.JPG
data\raw\Late_blight\4afd8bf6-0e1e-4a85-a576-1e8995c88d5c___RS_LB 2505.JPG,Late_blight,4afd8bf6-0e1e-4a85-a576-1e8995c88d5c___RS_LB 2505.JPG
data\raw\Early_blight\3613b972-6af8-4a9a-be7f-bf68e4eb4cd0___RS_Early.B 6813.JPG,Early_blight,3613b972-6af8-4a9a-be7f-bf68e4eb4cd0___RS_Early.B 6813.JPG
data\raw\Late_blight\2c1218c8-eaea-4f5a-be4b-34e34a705063___RS_LB 2530.JPG,Late_blight,2c1218c8-eaea-4f5a-be4b-34e34a705063___RS_LB 2530.JPG
data\raw\Late_blight\09a215a1-a539-4635-a27f-232229ff11f4___RS_LB 4529.JPG,Late_blight,09a215a1-a539-4635-a27f-232229ff11f4___RS_LB 4529.JPG
data\raw\Fungi\IMG_9400.JPG,Fungi,IMG_9400.JPG
data\raw\Phytopthora\IMG_4714.JPG,Phytopthora,IMG_4714.JPG
data\raw\Virus\20230816_112941.jpg,Virus,20230816_112941.jpg
data\raw\Early_blight\028f9b73-142f-499a-9c7b-d7c1ed5e5506___RS_Early.B 8546.JPG,Early_blight,028f9b73-142f-499a-9c7b-d7c1ed5e5506___RS_Early.B 8546.JPG
data\raw\Early_blight\467991cb-4b55-4b00-9b18-7ff5efdd7adf___RS_Early.B 7290.JPG,Early_blight,467991cb-4b55-4b00-9b18-7ff5efdd7adf___RS_Early.B 7290.JPG
data\raw\Bacteria\20230815_111239.jpg,Bacteria,20230815_111239.jpg
data\raw\Early_blight\90efe2c3-3e9b-4c76-9ab9-b74b2b2ecf36___RS_Early.B 7582.JPG,Early_blight,90efe2c3-3e9b-4c76-9ab9-b74b2b2ecf36___RS_Early.B 7582.JPG
data\raw\Fungi\IMG_0204.JPG,Fungi,IMG_0204.JPG
data\raw\Fungi\20230802_111513957.jpg,Fungi,20230802_111513957.jpg
data\raw\Bacteria\20230816_140949.jpg,Bacteria,20230816_140949.jpg
data\raw\Late_blight\65bab626-51a1-4d16-ab9c-ddd25f4e2e33___RS_LB 4927.JPG,Late_blight,65bab626-51a1-4d16-ab9c-ddd25f4e2e33___RS_LB 4927.JPG
data\raw\Late_blight\ea350085-28c1-4fc0-9fb9-386536cb971e___RS_LB 4890.JPG,Late_blight,ea350085-28c1-4fc0-9fb9-386536cb971e___RS_LB 4890.JPG
data\raw\Healthy\414f6249-9f78-4af5-9593-9d5a7e7d979f___RS_HL 1918.JPG,Healthy,414f6249-9f78-4af5-9593-9d5a7e7d979f___RS_HL 1918.JPG
data\raw\Virus\20230815_114243.jpg,Virus,20230815_114243.jpg
data\raw\Fungi\IMG_0743.JPG,Fungi,IMG_0743.JPG
data\raw\Bacteria\20230815_111657.jpg,Bacteria,20230815_111657.jpg
data\raw\Phytopthora\IMG_9426.JPG,Phytopthora,IMG_9426.JPG
data\raw\Late_blight\c4263e49-60ed-4f6b-aa78-cc9f3117ce73___RS_LB 4100.JPG,Late_blight,c4263e49-60ed-4f6b-aa78-cc9f3117ce73___RS_LB 4100.JPG
data\raw\Late_blight\919150bd-372b-44e0-a70e-a13e60dccbce___RS_LB 3263.JPG,Late_blight,919150bd-372b-44e0-a70e-a13e60dccbce___RS_LB 3263.JPG
data\raw\Healthy\20230922_155846.jpg,Healthy,20230922_155846.jpg
data\raw\Bacteria\IMG_1166.JPG,Bacteria,IMG_1166.JPG
data\raw\Early_blight\26d0502d-5fb3-48fa-a86d-d1de92703285___RS_Early.B 6959.JPG,Early_blight,26d0502d-5fb3-48fa-a86d-d1de92703285___RS_Early.B 6959.JPG
data\raw\Fungi\IMG_0285.JPG,Fungi,IMG_0285.JPG
data\raw\Bacteria\20230815_113945.jpg,Bacteria,20230815_113945.jpg
data\raw\Late_blight\29bfc55a-8cb2-4938-b0b5-5e2748fd1a22___RS_LB 5070.JPG,Late_blight,29bfc55a-8cb2-4938-b0b5-5e2748fd1a22___RS_LB 5070.JPG
data\raw\Late_blight\d43fa915-e947-4316-b0f5-0f925c5d9625___RS_LB 3969.JPG,Late_blight,d43fa915-e947-4316-b0f5-0f925c5d9625___RS_LB 3969.JPG
data\raw\Fungi\IMG_0291.JPG,Fungi,IMG_0291.JPG
data\raw\Early_blight\f0f41a0d-7679-4e56-85df-44934fe0cb3b___RS_Early.B 7054.JPG,Early_blight,f0f41a0d-7679-4e56-85df-44934fe0cb3b___RS_Early.B 7054.JPG
data\raw\Bacteria\IMG_0908.JPG,Bacteria,IMG_0908.JPG
data\raw\Early_blight\b328c22c-c9c6-41fd-9bac-daf2f26143b1___RS_Early.B 6854.JPG,Early_blight,b328c22c-c9c6-41fd-9bac-daf2f26143b1___RS_Early.B 6854.JPG
data\raw\Fungi\20230712_120701.jpg,Fungi,20230712_120701.jpg
data\raw\Phytopthora\20230802_124700039.jpg,Phytopthora,20230802_124700039.jpg
data\raw\Virus\IMG_0786.JPG,Virus,IMG_0786.JPG
data\raw\Late_blight\bd632f59-ff1c-452f-b504-053fa95ab000___RS_LB 4356.JPG,Late_blight,bd632f59-ff1c-452f-b504-053fa95ab000___RS_LB 4356.JPG
data\raw\Fungi\IMG_20230816_121737.jpg,Fungi,IMG_20230816_121737.jpg
data\raw\Fungi\IMG_20230815_114308~2.jpg,Fungi,IMG_20230815_114308~2.jpg
data\raw\Early_blight\37c72e1c-7981-4d84-9587-f5014b609230___RS_Early.B 7457.JPG,Early_blight,37c72e1c-7981-4d84-9587-f5014b609230___RS_Early.B 7457.JPG
data\raw\Pest\IMG_0609.JPG,Pest,IMG_0609.JPG
data\raw\Fungi\IMG_8152.JPG,Fungi,IMG_8152.JPG
data\raw\Late_blight\dc289122-aa0d-454b-b617-16824440fce4___RS_LB 2959.JPG,Late_blight,dc289122-aa0d-454b-b617-16824440fce4___RS_LB 2959.JPG
data\raw\Bacteria\20230816_140920.jpg,Bacteria,20230816_140920.jpg
data\raw\Bacteria\20230816_140044.jpg,Bacteria,20230816_140044.jpg
data\raw\Virus\IMG_0637.JPG,Virus,IMG_0637.JPG
data\raw\Virus\20230815_150626.jpg,Virus,20230815_150626.jpg
data\raw\Late_blight\73fb0463-c023-4749-8c37-dd11304de9b1___RS_LB 3112.JPG,Late_blight,73fb0463-c023-4749-8c37-dd11304de9b1___RS_LB 3112.JPG
data\raw\Early_blight\aaa394b2-f7d5-41a5-97eb-acc4068ef72d___RS_Early.B 9155.JPG,Early_blight,aaa394b2-f7d5-41a5-97eb-acc4068ef72d___RS_Early.B 9155.JPG
data\raw\Early_blight\cf761f3d-755a-42b2-83cb-729443246c6a___RS_Early.B 7319.JPG,Early_blight,cf761f3d-755a-42b2-83cb-729443246c6a___RS_Early.B 7319.JPG
data\raw\Late_blight\447c4811-7ed2-4576-81b4-2f67c8993db7___RS_LB 4137.JPG,Late_blight,447c4811-7ed2-4576-81b4-2f67c8993db7___RS_LB 4137.JPG
data\raw\Late_blight\08ce9666-2dda-4fa8-8d58-55bb9fa19484___RS_LB 3318.JPG,Late_blight,08ce9666-2dda-4fa8-8d58-55bb9fa19484___RS_LB 3318.JPG
data\raw\Pest\1692336759137.jpg,Pest,1692336759137.jpg
data\raw\Bacteria\20230816_142356.jpg,Bacteria,20230816_142356.jpg
data\raw\Late_blight\1a146bf4-5696-4e19-842e-9e0e1ac7ac6d___RS_LB 5023.JPG,Late_blight,1a146bf4-5696-4e19-842e-9e0e1ac7ac6d___RS_LB 5023.JPG
data\raw\Early_blight\31d5d932-9eb3-45d1-bc85-40ef64d7a688___RS_Early.B 7255.JPG,Early_blight,31d5d932-9eb3-45d1-bc85-40ef64d7a688___RS_Early.B 7255.JPG
data\raw\Early_blight\900514b4-8768-4370-bc53-998e390644db___RS_Early.B 7788.JPG,Early_blight,900514b4-8768-4370-bc53-998e390644db___RS_Early.B 7788.JPG
data\raw\Pest\1692338650651.jpg,Pest,1692338650651.jpg
data\raw\Healthy\20230712_121740.jpg,Healthy,20230712_121740.jpg
data\raw\Healthy\468d3107-f09a-4f0d-8b9d-f08d7c49738f___RS_HL 1747.JPG,Healthy,468d3107-f09a-4f0d-8b9d-f08d7c49738f___RS_HL 1747.JPG
data\raw\Fungi\20230802_112308063.jpg,Fungi,20230802_112308063.jpg
data\raw\Late_blight\29dafc9e-eb0f-4f3b-99ab-a617b8163e50___RS_LB 3052.JPG,Late_blight,29dafc9e-eb0f-4f3b-99ab-a617b8163e50___RS_LB 3052.JPG
data\raw\Fungi\20230712_120515.jpg,Fungi,20230712_120515.jpg
data\raw\Late_blight\4337f628-ff14-4603-9120-8639c78cacea___RS_LB 3183.JPG,Late_blight,4337f628-ff14-4603-9120-8639c78cacea___RS_LB 3183.JPG
data\raw\Fungi\IMG_4737.JPG,Fungi,IMG_4737.JPG
data\raw\Pest\IMG_4805.JPG,Pest,IMG_4805.JPG
data\raw\Fungi\20230816_122443.jpg,Fungi,20230816_122443.jpg
data\raw\Fungi\1692335403624.jpg,Fungi,1692335403624.jpg
data\raw\Early_blight\b549ab3b-06f1-45ef-bf34-86071552d870___RS_Early.B 8576.JPG,Early_blight,b549ab3b-06f1-45ef-bf34-86071552d870___RS_Early.B 8576.JPG
data\raw\Pest\IMG_20230816_141029.jpg,Pest,IMG_20230816_141029.jpg
data\raw\Virus\20230815_145647.jpg,Virus,20230815_145647.jpg
data\raw\Late_blight\cd413b65-05b0-4bbd-9896-4951d11e920d___RS_LB 4575.JPG,Late_blight,cd413b65-05b0-4bbd-9896-4951d11e920d___RS_LB 4575.JPG
data\raw\Late_blight\c206ebe3-c06e-4eb9-a537-a719cfa1e3c0___RS_LB 5140.JPG,Late_blight,c206ebe3-c06e-4eb9-a537-a719cfa1e3c0___RS_LB 5140.JPG
data\raw\Bacteria\IMG_0324.JPG,Bacteria,IMG_0324.JPG
data\raw\Virus\20230816_115041.jpg,Virus,20230816_115041.jpg
data\raw\Early_blight\c03a3f69-00b7-4aa5-a49f-794416af0598___RS_Early.B 8112.JPG,Early_blight,c03a3f69-00b7-4aa5-a49f-794416af0598___RS_Early.B 8112.JPG
data\raw\Pest\IMG_20230816_140442~2.jpg,Pest,IMG_20230816_140442~2.jpg
data\raw\Virus\20230816_115007.jpg,Virus,20230816_115007.jpg
data\raw\Bacteria\IMG_1155.JPG,Bacteria,IMG_1155.JPG
data\raw\Late_blight\2577b25b-c0ac-442b-8093-42e6490bad1e___RS_LB 4319.JPG,Late_blight,2577b25b-c0ac-442b-8093-42e6490bad1e___RS_LB 4319.JPG
data\raw\Early_blight\094fbf4c-da00-4037-82af-03e712d8db47___RS_Early.B 6908.JPG,Early_blight,094fbf4c-da00-4037-82af-03e712d8db47___RS_Early.B 6908.JPG
data\raw\Pest\IMG_8089.JPG,Pest,IMG_8089.JPG
data\raw\Phytopthora\IMG_0405.JPG,Phytopthora,IMG_0405.JPG
data\raw\Phytopthora\IMG_0350.JPG,Phytopthora,IMG_0350.JPG
data\raw\Early_blight\4a4847c4-c393-4772-8035-e39b472e179b___RS_Early.B 7167.JPG,Early_blight,4a4847c4-c393-4772-8035-e39b472e179b___RS_Early.B 7167.JPG
data\raw\Fungi\IMG_9450.JPG,Fungi,IMG_9450.JPG
data\raw\Virus\20230815_121818.jpg,Virus,20230815_121818.jpg
data\raw\Late_blight\04ce7b2d-5e41-43c6-9e11-e1bc4f5e4cca___RS_LB 3224.JPG,Late_blight,04ce7b2d-5e41-43c6-9e11-e1bc4f5e4cca___RS_LB 3224.JPG
data\raw\Fungi\20230802_111537860.jpg,Fungi,20230802_111537860.jpg
data\raw\Virus\20230816_113018.jpg,Virus,20230816_113018.jpg
data\raw\Late_blight\d1a28228-aae8-4348-b7a1-545dcf72d842___RS_LB 3875.JPG,Late_blight,d1a28228-aae8-4348-b7a1-545dcf72d842___RS_LB 3875.JPG
data\raw\Fungi\1692334247801.jpg,Fungi,1692334247801.jpg
data\raw\Healthy\bf2bffbb-cd8f-4d36-bd58-847808397c75___RS_HL 1786.JPG,Healthy,bf2bffbb-cd8f-4d36-bd58-847808397c75___RS_HL 1786.JPG
data\raw\Virus\IMG_20230816_081247.jpg,Virus,IMG_20230816_081247.jpg
data\raw\Phytopthora\IMG_9439.JPG,Phytopthora,IMG_9439.JPG
data\raw\Pest\IMG_0296.JPG,Pest,IMG_0296.JPG
data\raw\Early_blight\4a35b485-4f57-471a-a2cc-d5d7ebd41c40___RS_Early.B 7651.JPG,Early_blight,4a35b485-4f57-471a-a2cc-d5d7ebd41c40___RS_Early.B 7651.JPG
data\raw\Early_blight\51f59871-72dc-490c-a550-9e7869142284___RS_Early.B 7224.JPG,Early_blight,51f59871-72dc-490c-a550-9e7869142284___RS_Early.B 7224.JPG
data\raw\Virus\20230816_123336.jpg,Virus,20230816_123336.jpg
data\raw\Bacteria\IMG_1038.JPG,Bacteria,IMG_1038.JPG
data\raw\Bacteria\IMG_1203.JPG,Bacteria,IMG_1203.JPG
data\raw\Fungi\1692334247234.jpg,Fungi,1692334247234.jpg
data\raw\Early_blight\1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B 6867.JPG,Early_blight,1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B 6867.JPG
data\raw\Healthy\IMG_9418.JPG,Healthy,IMG_9418.JPG
data\raw\Early_blight\1b0a2898-00b9-4a12-b4dc-a89b77b9e8b7___RS_Early.B 6928.JPG,Early_blight,1b0a2898-00b9-4a12-b4dc-a89b77b9e8b7___RS_Early.B 6928.JPG
data\raw\Late_blight\954d36cb-4a20-4889-83dd-4cba7e7180f8___RS_LB 4536.JPG,Late_blight,954d36cb-4a20-4889-83dd-4cba7e7180f8___RS_LB 4536.JPG
data\raw\Virus\IMG_0392.JPG,Virus,IMG_0392.JPG
data\raw\Virus\20230816_145815.jpg,Virus,20230816_145815.jpg
data\raw\Late_blight\36555aa6-0ca3-412c-be9f-50f12500861f___RS_LB 3907.JPG,Late_blight,36555aa6-0ca3-412c-be9f-50f12500861f___RS_LB 3907.JPG
data\raw\Pest\IMG_20230816_114257.jpg,Pest,IMG_20230816_114257.jpg
data\raw\Virus\IMG_0993.JPG,Virus,IMG_0993.JPG
data\raw\Early_blight\839a8aeb-9bcc-4fd9-b196-639d6f681426___RS_Early.B 7068.JPG,Early_blight,839a8aeb-9bcc-4fd9-b196-639d6f681426___RS_Early.B 7068.JPG
data\raw\Late_blight\fd81a3e2-1d3e-4e52-a010-ad1b36a5220d___RS_LB 4067.JPG,Late_blight,fd81a3e2-1d3e-4e52-a010-ad1b36a5220d___RS_LB 4067.JPG
data\raw\Fungi\IMG_0251.JPG,Fungi,IMG_0251.JPG
data\raw\Fungi\20230712_115329.jpg,Fungi,20230712_115329.jpg
data\raw\Healthy\170f1f57-0fd4-421f-9c82-3b1804be63ad___RS_HL 1771.JPG,Healthy,170f1f57-0fd4-421f-9c82-3b1804be63ad___RS_HL 1771.JPG
data\raw\Pest\20230802_124933.jpg,Pest,20230802_124933.jpg
data\raw\Early_blight\83b7d891-0fe8-47b8-b6e1-693493a2988a___RS_Early.B 8707.JPG,Early_blight,83b7d891-0fe8-47b8-b6e1-693493a2988a___RS_Early.B 8707.JPG
data\raw\Pest\1692334247052.jpg,Pest,1692334247052.jpg
data\raw\Fungi\20230802_110949476.jpg,Fungi,20230802_110949476.jpg
data\raw\Virus\IMG_0603.JPG,Virus,IMG_0603.JPG
data\raw\Healthy\dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL 1841.JPG,Healthy,dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL 1841.JPG
data\raw\Virus\IMG_0506.JPG,Virus,IMG_0506.JPG
data\raw\Fungi\IMG_20230815_112811~2.jpg,Fungi,IMG_20230815_112811~2.jpg
data\raw\Healthy\IMG_0132.JPG,Healthy,IMG_0132.JPG
data\raw\Pest\20230922_163615.jpg,Pest,20230922_163615.jpg
data\raw\Early_blight\275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG,Early_blight,275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG
data\raw\Fungi\20230815_113141.jpg,Fungi,20230815_113141.jpg
data\raw\Virus\20230815_151718.jpg,Virus,20230815_151718.jpg
data\raw\Pest\1692334247071.jpg,Pest,1692334247071.jpg
data\raw\Late_blight\1a6fc494-81dd-4649-ad8d-a5a6e58a2aa7___RS_LB 2618.JPG,Late_blight,1a6fc494-81dd-4649-ad8d-a5a6e58a2aa7___RS_LB 2618.JPG
data\raw\Virus\20230815_153232.jpg,Virus,20230815_153232.jpg
data\raw\Early_blight\1defd277-6394-4049-895d-470f1e27e189___RS_Early.B 8931.JPG,Early_blight,1defd277-6394-4049-895d-470f1e27e189___RS_Early.B 8931.JPG
data\raw\Healthy\20230712_122657.jpg,Healthy,20230712_122657.jpg
data\raw\Late_blight\8f12dae8-d44b-4d16-8815-4da5f9a9ff55___RS_LB 4283.JPG,Late_blight,8f12dae8-d44b-4d16-8815-4da5f9a9ff55___RS_LB 4283.JPG
data\raw\Phytopthora\IMG_0370.JPG,Phytopthora,IMG_0370.JPG
data\raw\Early_blight\d3a1b356-0ffa-4d47-9f52-410bbd0e3e3d___RS_Early.B 8884.JPG,Early_blight,d3a1b356-0ffa-4d47-9f52-410bbd0e3e3d___RS_Early.B 8884.JPG
data\raw\Late_blight\a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB 2569.JPG,Late_blight,a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB 2569.JPG
data\raw\Virus\IMG_0614.JPG,Virus,IMG_0614.JPG
data\raw\Fungi\IMG_0290.JPG,Fungi,IMG_0290.JPG
data\raw\Bacteria\20230816_141244.jpg,Bacteria,20230816_141244.jpg
data\raw\Pest\20230802_112436363.jpg,Pest,20230802_112436363.jpg
data\raw\Fungi\20230802_112029612.jpg,Fungi,20230802_112029612.jpg
data\raw\Phytopthora\IMG_9366.JPG,Phytopthora,IMG_9366.JPG
data\raw\Virus\IMG_9527.JPG,Virus,IMG_9527.JPG
data\raw\Pest\20230712_144035.jpg,Pest,20230712_144035.jpg
data\raw\Pest\IMG_20230816_140106.jpg,Pest,IMG_20230816_140106.jpg
data\raw\Late_blight\19d8aac3-db88-4a07-84f2-40f7597c2a25___RS_LB 3867.JPG,Late_blight,19d8aac3-db88-4a07-84f2-40f7597c2a25___RS_LB 3867.JPG
data\raw\Fungi\20230802_113006.jpg,Fungi,20230802_113006.jpg
data\raw\Phytopthora\IMG_9531.JPG,Phytopthora,IMG_9531.JPG
data\raw\Phytopthora\IMG_0388.JPG,Phytopthora,IMG_0388.JPG
data\raw\Pest\IMG_0225 (1).JPG,Pest,IMG_0225 (1).JPG
data\raw\Healthy\f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824.JPG,Healthy,f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824.JPG
data\raw\Early_blight\9e092cd4-dcd4-4f9b-a901-48ac13a6deb0___RS_Early.B 8343.JPG,Early_blight,9e092cd4-dcd4-4f9b-a901-48ac13a6deb0___RS_Early.B 8343.JPG
data\raw\Pest\IMG_0805.JPG,Pest,IMG_0805.JPG
data\raw\Phytopthora\IMG_0362.JPG,Phytopthora,IMG_0362.JPG
data\raw\Early_blight\ca1bc7af-3220-4b45-b76d-8f950128c489___RS_Early.B 7266.JPG,Early_blight,ca1bc7af-3220-4b45-b76d-8f950128c489___RS_Early.B 7266.JPG
data\raw\Early_blight\d8efc91f-6e85-4508-8d49-9c4a11c4c71a___RS_Early.B 7484.JPG,Early_blight,d8efc91f-6e85-4508-8d49-9c4a11c4c71a___RS_Early.B 7484.JPG
data\raw\Early_blight\b54a2105-b9a4-4665-9e34-44df46d0be5a___RS_Early.B 8507.JPG,Early_blight,b54a2105-b9a4-4665-9e34-44df46d0be5a___RS_Early.B 8507.JPG
data\raw\Phytopthora\20230802_124709348.jpg,Phytopthora,20230802_124709348.jpg
data\raw\Early_blight\c3356ff5-91b3-4673-b1d2-d47195b162cd___RS_Early.B 8352.JPG,Early_blight,c3356ff5-91b3-4673-b1d2-d47195b162cd___RS_Early.B 8352.JPG
data\raw\Healthy\45bc0b37-ca59-4a89-8531-705af42a6fd5___RS_HL 1946.JPG,Healthy,45bc0b37-ca59-4a89-8531-705af42a6fd5___RS_HL 1946.JPG
data\raw\Fungi\20230816_122025.jpg,Fungi,20230816_122025.jpg
data\raw\Virus\IMG_1085.JPG,Virus,IMG_1085.JPG
data\raw\Fungi\IMG_20230815_112322.jpg,Fungi,IMG_20230815_112322.jpg
data\raw\Early_blight\9d2f37ae-aa02-4b04-b0cb-9fe125cfdbe2___RS_Early.B 7691.JPG,Early_blight,9d2f37ae-aa02-4b04-b0cb-9fe125cfdbe2___RS_Early.B 7691.JPG
data\raw\Pest\IMG_8337.JPG,Pest,IMG_8337.JPG
data\raw\Fungi\IMG_20230815_122258~2.jpg,Fungi,IMG_20230815_122258~2.jpg
data\raw\Bacteria\20230816_135224.jpg,Bacteria,20230816_135224.jpg
data\raw\Healthy\IMG_4780.JPG,Healthy,IMG_4780.JPG
data\raw\Bacteria\20230816_134756.jpg,Bacteria,20230816_134756.jpg
data\raw\Bacteria\20230816_120932.jpg,Bacteria,20230816_120932.jpg
data\raw\Healthy\fd92bd9c-02cb-4599-8673-9316159504a1___RS_HL 1927.JPG,Healthy,fd92bd9c-02cb-4599-8673-9316159504a1___RS_HL 1927.JPG
data\raw\Late_blight\5a7127de-28ef-47fb-ba00-4b68bf0d4157___RS_LB 2822.JPG,Late_blight,5a7127de-28ef-47fb-ba00-4b68bf0d4157___RS_LB 2822.JPG
data\raw\Fungi\IMG_9481.JPG,Fungi,IMG_9481.JPG
data\raw\Late_blight\49835c13-105d-4afb-95dd-b4ee15f3d287___RS_LB 4099.JPG,Late_blight,49835c13-105d-4afb-95dd-b4ee15f3d287___RS_LB 4099.JPG
data\raw\Early_blight\519e17be-a518-410a-ad3e-153d07fc3563___RS_Early.B 7711.JPG,Early_blight,519e17be-a518-410a-ad3e-153d07fc3563___RS_Early.B 7711.JPG
data\raw\Early_blight\5a152fa7-7645-42ea-9c59-13258febe52f___RS_Early.B 7175.JPG,Early_blight,5a152fa7-7645-42ea-9c59-13258febe52f___RS_Early.B 7175.JPG
data\raw\Late_blight\053c5330-129d-4515-84da-82a701710723___RS_LB 4576.JPG,Late_blight,053c5330-129d-4515-84da-82a701710723___RS_LB 4576.JPG
data\raw\Bacteria\20230816_141044.jpg,Bacteria,20230816_141044.jpg
data\raw\Pest\IMG_8298.JPG,Pest,IMG_8298.JPG
data\raw\Late_blight\9475f5bf-607b-4091-8a6d-8f09921478a7___RS_LB 5191.JPG,Late_blight,9475f5bf-607b-4091-8a6d-8f09921478a7___RS_LB 5191.JPG
data\raw\Bacteria\20230815_113834.jpg,Bacteria,20230815_113834.jpg
data\raw\Pest\20230712_124214.jpg,Pest,20230712_124214.jpg
data\raw\Early_blight\0182e991-97f0-4805-a1f7-6e1b4306d518___RS_Early.B 7015.JPG,Early_blight,0182e991-97f0-4805-a1f7-6e1b4306d518___RS_Early.B 7015.JPG
data\raw\Phytopthora\20230802_123417.jpg,Phytopthora,20230802_123417.jpg
data\raw\Phytopthora\IMG_8140.JPG,Phytopthora,IMG_8140.JPG
data\raw\Virus\IMG_8256.JPG,Virus,IMG_8256.JPG
data\raw\Pest\20230802_125355.jpg,Pest,20230802_125355.jpg
data\raw\Early_blight\7fb3dc5c-f90b-46fe-8eb6-2d21038976ff___RS_Early.B 7256.JPG,Early_blight,7fb3dc5c-f90b-46fe-8eb6-2d21038976ff___RS_Early.B 7256.JPG
data\raw\Early_blight\86562214-f8b9-4105-9513-4847520aff9a___RS_Early.B 7515.JPG,Early_blight,86562214-f8b9-4105-9513-4847520aff9a___RS_Early.B 7515.JPG
data\raw\Late_blight\3f24e6f6-ff9f-4416-9fce-b8153a030de2___RS_LB 2730.JPG,Late_blight,3f24e6f6-ff9f-4416-9fce-b8153a030de2___RS_LB 2730.JPG
